smiles,solubility
CCCOC,-0.39
BrCBr,-1.17
Nc1ccc(cc1)c2ccc(N)cc2,-2.7
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl ,-7.66
O2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.6719999999999997
Clc1ccc(c(Cl)c1)c2c(Cl)ccc(Cl)c2Cl ,-7.43
Cc1cc(=O)n(c2ccccc2)n1C,0.715
Cc1cccnc1C,0.38
c1ccccc1(OC(=O)NC),-1.8030000000000002
CC(O)c1ccccc1,-0.92
CCCCCC=C,-3.73
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04
c1ccc2cc3ccccc3cc2c1,-6.35
O=N(=O)c1ccccc1,-1.8
NC(N)=NC#N ,-0.31
CC(C)CO,0.1
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-1.7080000000000002
CCCCCCl,-2.73
Nc1ccccc1O,-0.72
CCCCC(=O)CCCC,-2.58
CC(=O)Nc1ccccc1,-1.33
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21
Cc1ccc(Br)cc1,-3.19
Cc2cccc3sc1nncn1c23 ,-2.07
CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999
Cc1cc(C)c(C)cc1C,-4.59
Nc1ncnc2nc[nH]c12 ,-2.12
Nc1ccc(cc1)N(=O)=O,-2.37
CC,-1.36
CC(C)CC(C)C,-4.26
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-3.88
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01
Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,-3.19
Ic1ccccc1,-3.01
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876
CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,-3.35
Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82
OC1C(O)C(O)C(O)C(O)C1O,0.35
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36
ClCCCl,-1.06
NC(=O)c1cnccn1,-0.667
ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-4.19
Clc1ccc2ccccc2c1,-4.14
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03
Cc1cccc2c1Cc3ccccc32,-5.22
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.334
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.047
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099
Cc1ccccc1Cl,-3.52
CCOP(=O)(OCC)OCC,0.43
Oc1ccccc1Cl,-1.06
c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726
CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-3.09
c2ccc1scnc1c2 ,-1.5
COC=O,0.58
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928
Cc1ccc(cc1N(=O)=O)N(=O)=O,-2.82
CC1CCCO1,0.11
CN(C)c1ccccc1,-1.92
CSSC,-1.44
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742
CC(=C)C(=C)C,-2.4
OC1CCCCCC1,-0.88
c1ccncc1,0.76
Nc1cccc(Cl)c1,-1.37
CCCCCC(O)CC,-1.98
CC(C)Cc1ccccc1,-4.12
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.68
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,-3.658
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-4.553999999999999
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34
CC1CCCC1,-3.3
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-4.4110000000000005
O=c2[nH]c1CCCc1c(=O)n2C3CCCCC3,-4.593999999999999
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.35
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322
CC12CCC(CC1)C(C)(C)O2,-1.74
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.016
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.85
Cn1ccc(=O)[nH]c1=O,-0.807
CCC(C)CC,-3.68
CCCCCC(C)(C)O,-1.72
CCCCCCO,-1.24
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.28
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.73
O=Cc1ccccc1,-1.19
Fc1ccc(F)cc1,-1.97
CCN2c1cc(OC)cc(C)c1NC(=O)c3cccnc23 ,-5.153
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173
CCCCOC(=O)c1ccccc1C(=O)OCCCC ,-4.4
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000000000001
Brc1cc(Br)c(Br)cc1Br,-6.98
Brc1ccccc1Br,-3.5
Cc1ccc2cc3ccccc3cc2c1,-6.96
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93
CC(C)C(=O)C,-0.12
CCCCCC1CCCC1,-6.08
CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,-3.11
CCC(=C(CC)c1ccc(O)cc1)c2ccc(O)cc2 ,-4.07
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-4.955
c1cncnc1,1.1
O=C1c2ccccc2C(=O)c3ccccc13,-5.19
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31
CCCCCO,-0.6
CC(C)c1ccc(C)cc1,-3.77
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-1.95
CCCCCCC(C)O,-2.09
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-5.46
C,-0.9
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317
CCC(C)O,0.47
CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.43
CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,-3.324
CCCCCCCC,-5.24
COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.4319999999999995
CC(C)C,-2.55
CC(C)CC(C)(C)C,-4.74
ClC(=C(Cl)Cl)Cl,-2.54
CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,-3.42
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.67
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-4.16
ClC(Cl)(Cl)N(=O)=O,-2.0
Nc1cccc2ccccc12,-1.92
CC1CCCCC1NC(=O)Nc2ccccc2,-4.11
Cc1cccc(C)c1O,-1.29
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-2.404
Fc1ccccc1,-1.8
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.94
CCSSCC,-2.42
c1ccsc1,-1.33
Clc1ccc(Cl)cc1,-3.27
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.59
CCC(C)CO,-0.47
CC1=C(SCCO1)C(=O)Nc2ccccc2,-3.14
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-7.321000000000001
CNC(=O)Oc1cccc2CC(C)(C)Oc12,-2.8
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.49
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,-1.13
N(c1ccccc1)c2ccccc2,-3.5039999999999996
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.6039999999999996
CCc1ccc(CC)cc1,-3.75
CCCCCCCBr,-4.43
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.5760000000000005
O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.924
Cc1ccc2c(ccc3ccccc32)c1,-5.84
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9
Nc3cc2c1ccccc1ccc2c4ccccc34 ,-6.2
ClCC(Cl)Cl,-1.48
Oc1cccc(O)c1,0.81
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943
CC(C)(C)Cc1ccccc1,-4.15
CC(C)CCO,-0.51
CCCCCCCCCCCCCCCCCCO,-8.4
C1c2ccccc2c3ccc4ccccc4c13,-6.68
OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,-1.84
c3ccc2nc1ccccc1cc2c3,-3.67
CCCBr,-1.73
O=C(Nc1ccccc1)Nc2ccccc2,-3.15
CC(Cl)(Cl)Cl,-2.0
CC(=O)Nc1nnc(s1)S(N)(=O)=O ,-2.36
Cc1cc(C)c(C)c(C)c1C,-4.0
Cc1ccc(C)cc1,-2.77
CCCCCCCl,-3.12
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.46
CCCCCCC=C,-4.44
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-2.9819999999999998
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.536
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-7.8
