y_train,y_train_pre
-0.39,-0.48522743582725525
-1.17,-1.2643232345581055
-2.7,-2.895887851715088
-4.445,-6.04816198348999
-7.66,-8.426372528076172
-3.6719999999999997,-3.413071870803833
-7.43,-7.588118076324463
0.715,-0.27500632405281067
0.38,0.0029321492183953524
-1.8030000000000002,-1.3714960813522339
-0.92,-0.9559386372566223
-3.73,-3.9889914989471436
-4.04,-4.189327239990234
-6.35,-5.752455234527588
-1.8,-1.8936353921890259
-0.31,0.13009651005268097
0.1,0.11596018075942993
-1.7080000000000002,-2.3321845531463623
-2.73,-2.9521985054016113
-0.72,-0.6175286769866943
-2.58,-2.510010004043579
-1.33,-1.5065734386444092
-7.21,-7.60345983505249
-3.19,-3.330794095993042
-2.07,-2.2724251747131348
0.6509999999999999,0.5343748927116394
-4.59,-4.0233683586120605
-2.12,-1.781964898109436
-2.37,-1.8242862224578857
-1.36,-0.9545556902885437
-4.26,-4.338889122009277
-3.88,-4.766263008117676
-7.01,-7.743475914001465
-3.19,-3.977649688720703
-3.01,-2.9877257347106934
-6.876,-7.377907752990723
-3.35,-3.9350738525390625
-2.82,-3.0627079010009766
0.35,0.30172547698020935
-2.36,-2.5283360481262207
-1.06,-0.9254053235054016
-0.667,-1.1119602918624878
-4.19,-4.695596218109131
-4.14,-4.608487606048584
-5.03,-4.396859645843506
-5.22,-5.474215507507324
-8.334,-8.932821273803711
-4.047,-4.763482093811035
-4.755,-4.829543113708496
-4.099,-4.4823808670043945
-3.52,-2.937941074371338
0.43,0.4258263111114502
-1.06,-1.098679542541504
-6.726,-7.041119575500488
-3.09,-3.683811664581299
-1.5,-1.9016914367675781
0.58,0.7662670016288757
-3.59,-3.0728211402893066
-2.928,-3.6226577758789062
-2.82,-3.135345458984375
0.11,-0.5245915651321411
-1.92,-2.0396361351013184
-1.44,-1.0987192392349243
-0.742,-1.3559688329696655
-2.4,-2.5788466930389404
-0.88,-1.0686886310577393
0.76,0.8240858316421509
-1.37,-1.62662672996521
-1.98,-2.0428292751312256
-4.12,-3.98359751701355
-7.68,-8.062682151794434
-3.658,-3.6694958209991455
-6.8,-6.384647369384766
-4.553999999999999,-3.9589686393737793
-6.34,-5.604419231414795
-3.3,-3.214498996734619
-4.4110000000000005,-4.143773078918457
-4.593999999999999,-3.7189173698425293
-3.35,-4.364409923553467
-2.322,-2.905410051345825
-1.74,-2.2569544315338135
-2.016,-2.71702241897583
-7.85,-7.958593845367432
-0.807,-0.5906844139099121
-3.68,-3.7110462188720703
-1.72,-1.710940957069397
-1.24,-1.3034714460372925
-7.28,-7.046669006347656
-3.73,-4.277845859527588
-1.19,-1.0693271160125732
-1.97,-2.349761962890625
-5.153,-4.452467918395996
-4.173,-5.149517059326172
-4.4,-4.670452117919922
-5.382000000000001,-5.59115743637085
-6.98,-6.132101535797119
-3.5,-3.9138946533203125
-6.96,-6.285569667816162
-3.364,-2.823547840118408
-4.93,-5.416201114654541
-0.12,-0.04301804304122925
-6.08,-5.532945156097412
-3.11,-3.5623950958251953
-4.07,-4.312409400939941
-4.955,-3.8880603313446045
1.1,1.220245122909546
-5.19,-4.028652667999268
-4.31,-4.387936592102051
-0.6,-0.6385684013366699
-3.77,-4.189863681793213
-6.307,-6.739518642425537
-1.95,-1.5462411642074585
-2.09,-2.1884407997131348
-5.46,-5.433576583862305
-0.9,-0.8913699388504028
-6.317,-6.456516265869141
0.47,0.33774715662002563
-4.43,-4.415812969207764
-3.324,-3.8275649547576904
-5.24,-5.09619665145874
-4.4319999999999995,-4.975107669830322
-2.55,-2.4625658988952637
-4.74,-4.566941261291504
-2.54,-2.898254156112671
-3.42,-3.357896089553833
-3.67,-3.677565097808838
-4.16,-3.736288070678711
-2.0,-2.162269353866577
-1.92,-2.8942160606384277
-4.11,-4.182956218719482
-1.29,-0.8494268655776978
-2.404,-3.957662582397461
-1.8,-1.7665488719940186
-8.94,-8.422329902648926
-2.42,-2.068121910095215
-1.33,-0.8642352819442749
-3.27,-3.2750351428985596
-3.59,-4.077354907989502
