y_train,y_train_pre
-0.36,-0.30372023582458496
-2.35,-1.7112232446670532
-5.46,-5.57721471786499
-4.47,-4.057182788848877
-2.13,-2.2852675914764404
-6.176,-6.677652835845947
-3.927,-2.9813857078552246
-4.43,-3.621415615081787
-1.29,-1.3922263383865356
0.02,-0.3252289593219757
-2.0,-1.9311020374298096
0.07,-0.10577636957168579
-4.03,-3.718608856201172
-5.27,-5.522030830383301
-1.9809999999999999,-2.2870724201202393
-2.932,-1.9700469970703125
-1.99,-2.075139284133911
-6.523,-5.665030479431152
-4.65,-4.549140930175781
-3.48,-3.4851603507995605
-1.0,-1.0062470436096191
-7.28,-6.898715019226074
-2.08,-2.2824196815490723
-5.05,-5.1117024421691895
-4.76,-3.6440703868865967
-2.7,-2.7444815635681152
-0.29,-0.20550024509429932
-1.16,-1.4888414144515991
-2.67,-2.6176745891571045
-5.752000000000001,-6.232289791107178
-7.337000000000001,-7.476666450500488
-2.92,-2.9671456813812256
-8.6,-7.268881320953369
-1.95,-1.4643651247024536
-3.28,-3.742975950241089
-4.16,-3.8242645263671875
-2.89,-3.4510245323181152
-4.3,-4.465229034423828
-3.23,-3.269652843475342
-2.29,-2.231097936630249
-1.22,-1.1244361400604248
-3.64,-3.619861602783203
-4.16,-3.9364657402038574
-2.68,-2.028630256652832
-3.18,-3.1045939922332764
-2.18,-2.2144694328308105
-1.85,-1.462058186531067
-6.301,-5.420989036560059
-1.17,-1.2195146083831787
-4.0969999999999995,-3.7223219871520996
-2.596,-2.6208739280700684
-0.41,-0.15364575386047363
-3.15,-3.525358200073242
-2.93,-3.0923054218292236
-3.26,-3.1090734004974365
-5.64,-5.316944122314453
-3.03,-2.6440184116363525
-0.092,-0.21637758612632751
-1.28,-2.145096778869629
-0.09,-0.31445908546447754
-0.8,-0.7330960035324097
-2.53,-2.6486639976501465
-4.57,-3.900067090988159
-0.19,-0.1633158028125763
-2.5810000000000004,-2.062356472015381
0.106,-0.9941401481628418
-5.19,-4.595468997955322
-1.99,-2.247321367263794
-4.26,-4.282001972198486
-2.4,-2.502558469772339
-1.97,-2.180114507675171
-0.66,-0.8556413650512695
-4.71,-4.872180938720703
-0.6,-0.6720107793807983
-2.356,-2.7477850914001465
-7.87,-8.135605812072754
-2.35,-2.6063554286956787
-7.2,-6.666827201843262
-3.658,-3.610966920852661
-4.93,-5.126485824584961
-2.39,-2.35941481590271
-4.31,-4.363647937774658
-4.8,-5.173299312591553
-5.68,-5.672445774078369
-2.15,-1.842180848121643
-4.099,-4.2904052734375
-1.59,-1.724596381187439
-7.96,-7.268383026123047
-4.62,-4.457959175109863
-7.39,-6.844430446624756
-2.7,-2.8774187564849854
-6.307,-6.644185543060303
-2.18,-2.0959420204162598
-6.35,-5.627466201782227
-3.955,-4.066039085388184
-2.322,-2.6532044410705566
-0.44,-0.4198549687862396
-3.7960000000000003,-4.161976337432861
-3.59,-3.9656474590301514
-0.4,-0.2954915463924408
-6.144,-5.511188507080078
-2.928,-3.3372631072998047
-4.907,-4.260833263397217
0.06,0.529575526714325
-7.28,-6.129397392272949
-1.36,-1.1250098943710327
-1.66,-1.473231554031372
-4.92,-4.701918125152588
-4.17,-4.564336776733398
-1.34,-1.3508689403533936
