smiles,solubility
Nc1nccs1 ,-0.36
CCOC(=O)c1ccc(O)cc1,-2.35
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-5.46
O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.47
CCCCC(CC)C=O,-2.13
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176
CN(C)C(=O)SCCCCOc1ccccc1,-3.927
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43
OC1CCCCCCC1,-1.29
c2cnc1ncncc1n2,0.02
CC(Cl)(Cl)Cl,-2.0
NNc1ccccc1,0.07
Clc1ccc(I)cc1,-4.03
Clc1ccccc1c2ccccc2Cl ,-5.27
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.9809999999999999
c1cC2C(=O)NC(=O)C2cc1,-2.932
NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,-1.99
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C ,-4.65
O=N(=O)c1c(Cl)c(Cl)ccc1,-3.48
CI,-1.0
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.28
c1(O)c(C)ccc(C(C)C)c1,-2.08
CCCCCCCC=C,-5.05
COC(=O)C1=C(C)NC(=C(C1c2ccccc2N(=O)=O)C(=O)OC)C ,-4.76
Nc1ccc(cc1)c2ccc(N)cc2,-2.7
CCCC(C)O,-0.29
O=C1NC(=O)NC(=O)C1(C)CC=C,-1.16
Oc1ccc(Cl)c(Cl)c1Cl,-2.67
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.752000000000001
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,-7.337000000000001
N(Nc1ccccc1)c2ccccc2 ,-2.92
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O ,-1.95
CCc1ccccc1CC,-3.28
CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-4.16
O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-2.89
C/C1CCCCC1\C,-4.3
CCCCC=C,-3.23
CCCI,-2.29
CC(C)C(O)C(C)C,-1.22
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-3.64
COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-4.16
CCC(Br)(CC)C(=O)NC(N)=O,-2.68
CCC(C)C,-3.18
ClCC(Cl)(Cl)Cl,-2.18
COC(=O)c1ccccc1,-1.85
O=C1N(COC(=O)CCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.301
ClC(Cl)Cl,-1.17
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-4.0969999999999995
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,-2.596
CC#C,-0.41
O=C(Nc1ccccc1)Nc2ccccc2,-3.15
CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-2.93
CCc1cccc(CC)c1N(COC)C(=O)CCl ,-3.26
c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,-5.64
CCN(CC)c1ccccc1,-3.03
ClCC#N,-0.092
CCCCCOC(=O)CC,-1.28
CCOCC,-0.09
CC(C)CC(C)O,-0.8
CC(C)C1CCC(C)CC1O ,-2.53
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-4.57
CCCC(=O)C,-0.19
CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99
CC1=CCC(CC1)C(C)=C,-4.26
CC(=C)C(=C)C,-2.4
Fc1ccc(F)cc1,-1.97
CCCOCC,-0.66
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71
CCS,-0.6
O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,-2.356
c1ccc2c(c1)ccc3c2ccc4c5ccccc5ccc43,-7.87
CC(C)C1CCC(C)CC1=O,-2.35
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-7.2
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,-3.658
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93
c1ccccc1SC,-2.39
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.31
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.8
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68
C1N(C(=O)NCC(C)C)C(=O)NC1,-2.15
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099
CC(C)Br,-1.59
CCCCCCCCCCCCCC,-7.96
Cc1ccc(cc1)c2ccccc2,-4.62
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-7.39
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307
CCCCS,-2.18
c1ccc2cc3ccccc3cc2c1,-6.35
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,-2.322
OC1CCCCC1,-0.44
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.7960000000000003
Clc1ccc(Cl)c(Cl)c1,-3.59
C=C,-0.4
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.144
COCCCNc1nc(NC(C)C)nc(SC)n1,-2.928
O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.907
OCC(O)C(O)C(O)C(O)CO ,0.06
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F ,-7.28
CCCC(=O)OCC,-1.36
Nc1ccc(Cl)cc1,-1.66
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.92
CCc1cccc2ccccc12,-4.17
CCSCC,-1.34
Cn1c(=O)n(C)c2nc[nH]c2c1=O,-1.39
CC(=O)Nc1ccc(Cl)cc1,-2.843
CC(C)N(=O)=O,-0.62
Clc1ccc(Br)cc1,-3.63
CC(O)c1ccccc1,-0.92
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.68
