y_train,y_train_pre
-3.03,-2.8259387016296387
-7.11,-6.147395610809326
-4.73,-4.295953750610352
-0.51,-0.6394665241241455
-1.25,-1.4920194149017334
-0.742,-1.80653977394104
-5.54,-5.931290626525879
-2.32,-1.9054005146026611
-2.34,-2.2665181159973145
-2.452,-2.3896050453186035
-1.64,-1.6519510746002197
-3.64,-4.22794771194458
-8.0,-7.724993705749512
-2.12,-1.3010659217834473
-3.63,-3.577507495880127
-0.63,-0.2328123301267624
-0.02,0.398969829082489
-3.05,-2.910313129425049
-5.47,-4.890824317932129
-3.43,-3.557100772857666
-3.63,-3.8066725730895996
-3.33,-2.854689598083496
-8.699,-7.820115566253662
-6.09,-6.015472412109375
-3.46,-4.5107421875
-5.85,-6.104615211486816
-1.3,-2.1888067722320557
-3.6,-3.615868091583252
-1.96,-0.9489032030105591
-1.75,-1.0402626991271973
-2.92,-2.8795695304870605
-2.696,-3.7054686546325684
-0.72,-0.5831928253173828
-3.43,-3.3093197345733643
1.09,0.39784079790115356
-4.03,-3.953552722930908
-6.47,-6.928770542144775
-4.89,-4.566021919250488
-4.883,-4.135483741760254
-4.16,-3.87959623336792
-3.9530000000000003,-3.645474910736084
-1.89,-1.7080014944076538
0.49,0.01910906657576561
-1.45,-1.2942607402801514
-0.44,-0.5002562403678894
-3.96,-3.804340362548828
-1.91,-1.8304744958877563
-3.8,-3.7799084186553955
-3.5,-3.9160568714141846
-3.42,-3.493532657623291
-3.0210000000000004,-4.001360893249512
-5.64,-5.692811012268066
-7.32,-7.407361030578613
-6.34,-5.059645652770996
0.38,-0.7713349461555481
-4.62,-4.691292762756348
0.74,0.23758450150489807
-4.07,-4.30027961730957
-2.55,-2.5707619190216064
-3.85,-3.5249481201171875
-3.09,-3.4313416481018066
-2.39,-2.697143316268921
-2.05,-3.3079447746276855
-1.24,-1.048581838607788
-2.92,-3.789116382598877
-4.06,-4.071041584014893
-2.148,-2.3541643619537354
-0.83,-0.5973219871520996
-2.17,-3.110915422439575
-2.09,-2.377983570098877
0.7,1.0925334692001343
-3.67,-3.595313310623169
-1.34,-2.0533711910247803
-8.56,-7.816781520843506
-7.39,-7.793711185455322
-4.17,-4.975587844848633
-2.09,-2.606520414352417
-4.74,-4.1809563636779785
-4.55,-5.150601387023926
-2.38,-2.3766560554504395
-2.82,-2.6739563941955566
-4.12,-4.15526819229126
-2.1,-1.8999303579330444
-4.21,-4.547412395477295
-2.168,-1.811113953590393
-1.989,-3.2410686016082764
-5.43,-4.441046237945557
-0.63,-0.7555522918701172
0.523,-0.9433252215385437
-7.02,-7.7284836769104
-4.15,-4.409234523773193
-5.36,-4.396353721618652
-0.7,-1.101860523223877
-2.51,-2.9453284740448
-3.7539999999999996,-4.607019901275635
-0.96,-0.4915311932563782
-0.22,-0.3879799246788025
-1.96,-2.376267671585083
-2.54,-2.7143588066101074
-4.76,-4.1304521560668945
-4.7989999999999995,-4.764230251312256
-3.5860000000000003,-4.4902849197387695
-6.08,-5.278014183044434
-3.1,-3.463452100753784
-0.244,-0.3342960774898529
-1.77,-2.1525235176086426
-3.73,-4.204400062561035
-2.928,-3.3978371620178223
-4.29,-5.0007452964782715
-1.78,-2.0249345302581787
-2.68,-3.0465381145477295
-1.87,-1.630743384361267
-4.15,-5.084528923034668
0.3,-0.016387883573770523
-1.4880000000000002,-1.160230040550232
-4.55,-2.761622190475464
-2.0,-2.4765920639038086
-1.99,-2.214717388153076
-2.25,-1.6087400913238525
-2.468,-3.139024257659912
-4.678999999999999,-4.864246845245361
-2.54,-2.3328981399536133
-4.28,-4.187495708465576
0.06,0.39784079790115356
-4.92,-4.542781352996826
0.6509999999999999,0.03189457580447197
-7.96,-7.114148139953613
-3.38,-3.080296754837036
-3.46,-3.2067031860351562
-2.18,-2.3695309162139893
-2.356,-3.350898027420044
-3.03,-2.8540310859680176
-2.676,-2.3101205825805664
-1.28,-2.2333407402038574
-7.01,-7.721936225891113
-3.0,-3.2652461528778076
-1.62,-1.5210387706756592
-6.35,-6.195629119873047
-8.017000000000001,-6.5331292152404785
-2.9,-4.228934288024902
-1.24,-1.1984357833862305
-7.85,-7.958758354187012
-2.523,-2.9889347553253174
-0.8,-1.006388545036316
-5.6129999999999995,-4.035585880279541
-0.72,-0.2984023690223694
-0.88,-0.9959383010864258
-5.51,-5.508129596710205
-3.4,-3.311288833618164
-1.11,-1.5222623348236084
-0.6,-0.5135494470596313
-3.55,-3.046398162841797
-1.661,-2.719266891479492
-4.1,-3.75413179397583
-2.7,-3.2123818397521973
-4.09,-4.712403774261475
-5.21,-5.237003326416016
-2.98,-3.44929838180542
-3.8960000000000004,-4.8471479415893555
-7.2,-6.7334136962890625
-9.017999999999999,-8.333730697631836
-1.92,-3.120084285736084
-2.478,-3.673264265060425
-3.27,-3.546381711959839
-5.17,-5.09658670425415
-4.0969999999999995,-3.7135608196258545
-4.7,-4.595584869384766
-1.34,-2.0556998252868652
-1.17,-1.3472158908843994
-2.39,-2.569445848464966
-2.13,-2.4303901195526123
-9.16,-8.37066650390625
-3.535,-4.764230251312256
-2.41,-2.7893943786621094
-3.2,-3.3693652153015137
-2.7,-3.1476516723632812
-2.322,-2.872795581817627
-7.15,-7.150076389312744
-3.8169999999999997,-4.298916816711426
-1.9469999999999998,-1.4031758308410645
-2.06,-2.7210991382598877
-1.85,-2.349720001220703
0.36,-0.8689510226249695
-4.593999999999999,-3.7155585289001465
-4.93,-5.189837455749512
-1.4580000000000002,-1.4229929447174072
-2.647,-3.495889663696289
-2.296,-1.491220235824585
-4.57,-4.9955153465271
-4.24,-4.4641313552856445
0.26,0.025365959852933884
-2.74,-2.80350923538208
-0.24,-0.11467783153057098
-2.67,-2.7861409187316895
-4.08,-4.153194904327393
-5.46,-5.227174758911133
-2.89,-3.6266956329345703
-6.62,-6.266661643981934
-8.804,-7.797949314117432
-2.38,-2.198212146759033
-1.37,-1.755881667137146
-1.74,-2.8348469734191895
-1.99,-2.8605575561523438
-6.8,-7.188763618469238
-2.616,-1.8999303579330444
-8.6,-7.060393333435059
-4.706,-4.457854747772217
-2.74,-2.7617886066436768
-2.12,-1.900671362876892
-3.27,-3.02608585357666
-7.92,-8.101045608520508
-3.36,-3.8348822593688965
-1.36,-0.45525845885276794
-1.26,-1.1305338144302368
0.32,-0.07618965953588486
-1.59,-1.9937349557876587
-3.03,-2.474148750305176
-6.57,-6.942240238189697
-3.7960000000000003,-4.576608180999756
-2.64,-2.0571606159210205
-1.19,-0.9222921133041382
0.29,0.35293781757354736
-2.21,-2.3680191040039062
-3.37,-3.22271990776062
-0.41,-0.458913654088974
-2.06,-2.7947845458984375
-2.58,-3.4091637134552
-1.56,-2.7146716117858887
-1.08,-0.9016326069831848
-1.34,-1.4994008541107178
-2.33,-1.4931116104125977
-4.23,-3.626920700073242
-1.06,-0.9595266580581665
-1.54,-1.4188153743743896
-8.402000000000001,-6.830982208251953
-3.928,-4.335719585418701
-2.22,-2.430401563644409
-3.592,-3.2538070678710938
-0.73,-0.782669186592102
-1.64,-1.1252501010894775
-3.93,-3.0775017738342285
-4.749,-4.456114292144775
-3.324,-3.8420193195343018
-4.19,-4.853769779205322
-5.72,-5.766978740692139
-1.17,-1.08777916431427
-2.36,-2.507594585418701
-3.536,-3.5908045768737793
-2.94,-3.9536945819854736
-8.057,-7.052958011627197
-6.26,-6.353425025939941
-0.28,0.04096974804997444
-4.56,-4.27049446105957
