smiles,solubility
Clc1ccccc1Br,-3.19
CCNc1nc(Cl)nc(NC(C)C)n1,-3.85
CC(C)=CCCC(O)(C)C=C,-1.99
CCSCc1ccccc1OC(=O)NC ,-2.09
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46
CCCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-3.4930000000000003
O2c1cc(C)ccc1N(C)C(=O)c3cc(N)cnc23 ,-3.043
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,-5.35
CC(C)C1CCC(C)CC1O ,-2.53
Clc1cccc(c1Cl)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-8.6
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.53
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71
C1CCOC1,0.49
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-3.37
C=CCC=C,-2.09
Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-6.57
CCCC(O)CCC,-1.4
NC(=O)c1ccccc1O,-1.82
O=C1CCC(=O)N1,0.3
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-4.081
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3.0
CCCCBr,-2.37
Ic1ccccc1,-3.01
O=N(=O)c1c(Cl)c(Cl)ccc1,-3.48
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43
CCCCCCCC(=O)OCC,-3.39
Oc1ccc(Cl)cc1,-0.7
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54
Oc1cccc(Cl)c1Cl,-1.3
