y_train,y_train_pre
-1.99,-2.4829185009002686
-3.85,-3.0221240520477295
-2.404,-3.469841718673706
-3.59,-2.6006767749786377
-0.8,-0.18522901833057404
-3.18,-2.710690498352051
-2.016,-2.6978793144226074
-4.14,-4.366143703460693
-2.484,-2.248850107192993
-5.82,-5.771467685699463
-5.46,-5.086409091949463
-8.01,-7.848435878753662
-0.85,-0.5246623754501343
-3.8960000000000004,-4.663605690002441
-2.0,-1.619645118713379
-1.08,-0.7367542386054993
-5.53,-5.407721042633057
-3.0,-2.3857874870300293
-2.154,-2.016568422317505
-0.47,-0.3867357671260834
-4.11,-4.084378242492676
-4.31,-4.249557971954346
-4.04,-3.8967525959014893
-3.46,-2.865204334259033
-4.81,-4.8462114334106445
-4.31,-3.7472872734069824
-2.29,-2.3067235946655273
-3.85,-2.9154903888702393
-2.33,-2.2211413383483887
-1.99,-2.259578227996826
-1.3,-1.8090101480484009
-0.62,-0.8539783358573914
-5.28,-5.505712985992432
-2.74,-2.720643997192383
-1.34,-1.3850219249725342
-3.01,-2.833899974822998
-0.6,-0.45322972536087036
-5.35,-4.403102874755859
-1.17,-0.9683178067207336
-1.601,-2.565438985824585
-3.39,-2.5386741161346436
-2.478,-3.303844451904297
0.06,0.8416768312454224
-1.8,-1.6905514001846313
-1.8,-1.7200376987457275
-1.11,-1.382987380027771
1.34,1.7792394161224365
-4.14,-4.488113880157471
-3.05,-2.5098185539245605
0.96,0.7646982669830322
-0.72,-1.1019940376281738
-3.78,-4.139761447906494
-4.0,-4.252448081970215
-2.06,-2.4388556480407715
-5.4,-4.912297248840332
-5.47,-4.925862789154053
-1.71,-2.1838481426239014
-2.07,-1.9247779846191406
-3.28,-3.923792600631714
-2.9819999999999998,-2.565526008605957
-2.56,-2.7092878818511963
-1.64,-1.5681374073028564
-8.49,-7.489367485046387
-2.19,-1.564786434173584
-4.76,-3.746394634246826
-0.72,-0.39603206515312195
-0.092,-0.4924176335334778
-1.85,-2.688995599746704
-0.12,0.12423362582921982
-3.1710000000000003,-3.699352741241455
