smiles,solubility
Oc2ccc1CCCCc1c2 ,-1.99
CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.85
Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,-2.404
c1ccccc1NC(=O)c2c(O)cccc2,-3.59
Nc1ccc(O)cc1,-0.8
CCC(C)C,-3.18
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.016
Clc1ccc2ccccc2c1,-4.14
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484
Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-5.82
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-5.46
Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,-8.01
CCCCC=O,-0.85
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.8960000000000004
ClC(Cl)(Cl)N(=O)=O,-2.0
CCCCC(C)(C)O,-1.08
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53
CCOC(=O)C=Cc1ccccc1,-3.0
CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,-2.154
CCC(C)CO,-0.47
CC1CCCCC1NC(=O)Nc2ccccc2,-4.11
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.31
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.46
CCCCCCCI,-4.81
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31
CCCI,-2.29
CCNc1nc(Cl)nc(NC(C)C)n1,-3.85
Cc1ccccc1N(=O)=O,-2.33
CCC#CCC,-1.99
Oc1cccc(Cl)c1Cl,-1.3
CC(C)N(=O)=O,-0.62
Clc1ccc(cc1)c2ccccc2Cl ,-5.28
CCCCCCCC(C)O,-2.74
CCCOC(C)C,-1.34
Ic1ccccc1,-3.01
CCCCCO,-0.6
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O ,-5.35
CCC(CC)CO,-1.17
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C ,-1.601
O=N(=O)c1ccc(cc1)N(=O)=O,-3.39
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478
OCC(O)C(O)C(O)C(O)CO ,0.06
Fc1ccccc1,-1.8
O=N(=O)c1ccccc1,-1.8
COc2ncc1nccnc1n2,-1.11
CNN,1.34
Cc1ccc(C)c2ccccc12,-4.14
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05
