y_train,y_train_pre
-4.07,-4.073946952819824
-1.17,-0.9782909154891968
-6.35,-6.29360294342041
-3.931,-5.023931503295898
-5.89,-5.8280158042907715
-3.408,-3.2144808769226074
-2.154,-2.1357004642486572
-0.28,-0.05852235481142998
-3.53,-2.6793341636657715
-4.64,-4.651467323303223
-4.0,-4.399503231048584
-6.237,-6.25970983505249
-3.5039999999999996,-3.691502332687378
-2.96,-3.0695619583129883
-4.74,-4.584167957305908
-0.89,-0.7789964079856873
-4.1,-3.8771495819091797
-2.73,-3.1492843627929688
-3.6,-3.4514145851135254
-2.273,-1.0809400081634521
-5.82,-5.623223304748535
-1.716,-2.4347119331359863
-2.74,-2.974033832550049
-3.78,-4.114311695098877
-4.047,-4.670614719390869
-2.39,-2.5263943672180176
-2.06,-2.7099101543426514
-3.8169999999999997,-4.442387580871582
-0.82,-0.970458984375
-2.67,-3.17364239692688
-5.41,-5.9993510246276855
-2.452,-2.587857961654663
-4.57,-4.0968170166015625
-0.01,0.1611355096101761
-3.84,-3.5146946907043457
-0.46,-0.6199897527694702
1.1,1.393903136253357
-5.931,-5.045893669128418
0.43,0.976443886756897
-4.88,-4.942659378051758
-4.3,-4.591841697692871
-4.63,-5.1390581130981445
-4.37,-3.7761330604553223
-5.66,-5.2393012046813965
-1.93,-2.026384115219116
-2.22,-2.298905611038208
-3.583,-2.069922685623169
-3.67,-4.719689846038818
-4.29,-4.718622207641602
-6.291,-6.4544267654418945
-5.115,-6.437918663024902
-0.59,0.07122907787561417
-2.5810000000000004,-2.582996368408203
-1.74,-1.4527324438095093
-1.01,-1.4839646816253662
-5.28,-5.7050886154174805
-8.176,-7.066198825836182
-2.92,-3.510516405105591
-3.451,-3.4904141426086426
-4.4319999999999995,-4.449427604675293
-5.85,-5.819980144500732
-6.144,-5.455140113830566
-4.17,-4.670419692993164
-7.43,-7.29935359954834
0.32,0.3844813406467438
-4.55,-3.0066637992858887
-4.66,-4.393773555755615
-4.9,-4.06497859954834
-3.6719999999999997,-3.363375425338745
0.74,0.5936344861984253
-1.85,-1.7754837274551392
-1.29,-1.236587405204773
-2.48,-2.71378755569458
-8.01,-7.6151533126831055
-5.06,-5.209866523742676
-0.77,-0.07834731042385101
-3.59,-3.9334869384765625
-3.75,-3.9756412506103516
