y_train,y_train_pre
-4.07,-4.305826663970947
-1.17,-1.112087607383728
-6.35,-6.180272579193115
-3.931,-4.993190765380859
-5.89,-5.705165863037109
-3.408,-3.2120487689971924
-2.154,-2.3809268474578857
-0.28,-0.5771538615226746
-3.53,-3.133765697479248
-4.64,-4.564949989318848
-4.0,-4.867419719696045
-6.237,-5.7436652183532715
-3.5039999999999996,-3.778555393218994
-2.96,-2.910301685333252
-4.74,-4.282981872558594
-0.89,-1.144769549369812
-4.1,-4.032057762145996
-2.73,-3.1466639041900635
-3.6,-3.4502320289611816
-2.273,-0.7496702075004578
-5.82,-5.7238874435424805
-1.716,-3.003265380859375
-2.74,-3.0790717601776123
-3.78,-4.3736066818237305
-4.047,-4.99185037612915
-2.39,-2.898405075073242
-2.06,-2.9544599056243896
-3.8169999999999997,-4.892222881317139
-0.82,-1.1664130687713623
-2.67,-2.9684109687805176
-5.41,-5.855128765106201
-2.452,-2.815843105316162
-4.57,-4.524402141571045
-0.01,-0.3702285885810852
-3.84,-2.9888768196105957
-0.46,-0.940689742565155
1.1,1.001968502998352
-5.931,-5.209145545959473
0.43,0.6084043979644775
-4.88,-4.788047790527344
-4.3,-4.1364545822143555
-4.63,-5.245118618011475
-4.37,-4.18619966506958
-5.66,-5.48783016204834
-1.93,-2.1529290676116943
-2.22,-2.662907838821411
-3.583,-1.598567247390747
-3.67,-4.834088325500488
-4.29,-4.6852922439575195
-6.291,-5.981081485748291
-5.115,-6.508788108825684
-0.59,-0.18206599354743958
-2.5810000000000004,-3.015868663787842
-1.74,-1.281320571899414
-1.01,-1.3400542736053467
-5.28,-5.488827705383301
-8.176,-6.1389970779418945
-2.92,-3.5361080169677734
-3.451,-3.519346237182617
-4.4319999999999995,-4.549322605133057
-5.85,-5.695265769958496
-6.144,-5.5622124671936035
-4.17,-4.6345648765563965
-7.43,-6.9158034324646
0.32,0.09302525222301483
-4.55,-3.19758939743042
-4.66,-4.221024513244629
-4.9,-4.162213325500488
-3.6719999999999997,-3.4200854301452637
0.74,1.052858591079712
-1.85,-1.74318528175354
-1.29,-2.028620481491089
-2.48,-3.099526882171631
-8.01,-7.194715976715088
-5.06,-4.812288284301758
-0.77,-0.5613318085670471
-3.59,-4.149026870727539
-3.75,-4.071703910827637
-3.364,-1.9432761669158936
-2.09,-3.5027737617492676
-3.1,-3.395517349243164
-1.7080000000000002,-2.442707061767578
-2.73,-4.1486101150512695
-2.19,-2.236722469329834
-4.24,-4.329434394836426
-2.67,-3.3941376209259033
0.94,0.16110719740390778
-2.369,-2.9241597652435303
-0.39,-0.4708048701286316
-0.8,-1.1114418506622314
-1.077,-0.7501907348632812
-6.25,-6.103564262390137
-2.09,-2.0805909633636475
-3.5610000000000004,-4.544973850250244
-6.89,-6.174219608306885
-1.98,-2.226661205291748
