y_train,y_train_pre
-2.12,-1.4388501644134521
-3.09,-3.30610728263855
-4.955,-3.7931740283966064
-2.23,-3.301395893096924
-1.85,-1.1928966045379639
-2.4,-1.990785837173462
-4.047,-4.839713096618652
-3.05,-3.1020588874816895
-2.89,-2.5060369968414307
-4.5760000000000005,-3.7741425037384033
0.47,0.5455353856086731
-8.057,-6.632688999176025
-1.3,-2.127833604812622
-3.22,-3.601090908050537
1.1,0.7800259590148926
-2.57,-2.3352065086364746
-4.4,-4.568233489990234
-1.827,-0.8457129597663879
-4.47,-3.6512255668640137
-4.194,-4.71243953704834
-6.57,-6.756976127624512
-4.314,-4.642755031585693
-2.61,-1.962609887123108
-3.93,-4.174748420715332
1.12,1.8413305282592773
0.3,-0.20254018902778625
-4.55,-2.8296287059783936
-8.6,-6.660743713378906
-0.85,-0.9093592762947083
-5.47,-5.436973571777344
-3.685,-3.3537795543670654
-2.78,-2.538313150405884
-3.09,-3.6729393005371094
-4.63,-4.750725746154785
-1.94,-3.509516954421997
-4.93,-5.199166774749756
-2.63,-2.5817322731018066
0.45,-1.1673513650894165
-3.15,-3.2502262592315674
-1.89,-1.9292011260986328
-3.59,-2.577864170074463
0.96,0.344762921333313
-2.18,-2.092254638671875
-1.36,-1.2162491083145142
-8.402000000000001,-6.70053243637085
-7.2,-6.519711494445801
-3.083,-2.9125468730926514
-3.11,-3.396820545196533
-1.47,-1.294503092765808
-3.5380000000000003,-3.998080015182495
-2.218,-3.3197379112243652
-5.21,-4.96927547454834
-2.273,-0.8340813517570496
-3.6,-3.1826171875
-4.16,-3.7819876670837402
-3.48,-3.7856011390686035
0.54,0.5702677965164185
-6.39,-5.384509086608887
-0.466,-1.2652387619018555
-2.8,-3.5500426292419434
-0.6,-0.9256084561347961
-3.42,-3.2066242694854736
-3.05,-2.689399242401123
-3.592,-3.170764923095703
1.57,1.8503596782684326
-0.45,-0.47064146399497986
-2.64,-2.651648998260498
-0.8,-0.7029054760932922
-5.68,-5.399994850158691
-4.77,-4.706157684326172
-1.77,-0.9749358892440796
-2.51,-2.9537711143493652
-2.09,-2.045325517654419
-6.34,-4.54138708114624
-4.28,-4.563376426696777
-0.82,0.41441839933395386
-3.96,-3.3226020336151123
-2.05,-2.0480165481567383
-1.94,-0.9947906732559204
-6.317,-6.678400993347168
-1.3,-1.2504993677139282
0.32,0.10002082586288452
-0.7,-1.1476733684539795
-1.077,-1.703234314918518
-5.915,-5.590165138244629
-2.266,-1.528934121131897
-5.14,-5.515644073486328
-7.92,-8.023215293884277
-2.58,-2.7172718048095703
-1.62,-1.4642095565795898
-0.74,-0.8561126589775085
-1.4,-1.2769221067428589
-1.19,-0.8700383901596069
-8.003,-7.122859954833984
-2.46,-2.5078206062316895
-4.28,-3.3294689655303955
-4.06,-3.8248379230499268
-1.13,-2.712874412536621
-2.09,-2.405134916305542
-4.29,-4.611551284790039
-7.8,-7.266878604888916
-4.37,-4.1753668785095215
0.715,-1.5985220670700073
-2.35,-3.0756843090057373
-0.24,-0.44879117608070374
-0.8540000000000001,-1.273712396621704
-2.73,-2.3310818672180176
-6.301,-5.059039115905762
-1.41,-1.5269187688827515
-1.4,-1.6783965826034546
-2.928,-3.3424015045166016
-4.24,-5.127009391784668
-1.45,-2.03041410446167
-1.99,-3.1761555671691895
-0.19,-0.2496669590473175
-3.21,-3.3452847003936768
-3.69,-4.634391784667969
-5.89,-5.767470836639404
-6.29,-6.1275506019592285
-0.44,-0.7685178518295288
-2.35,-1.3963905572891235
-0.7,-0.620490312576294
-6.726,-6.662139892578125
-3.77,-3.8558096885681152
-2.55,-2.639974594116211
-0.17,0.131940558552742
-2.36,-2.6000218391418457
-1.52,-1.309303641319275
-3.0,-3.0380911827087402
-4.805,-4.062193870544434
-4.14,-4.6251630783081055
-4.46,-4.947268486022949
-0.79,-0.5234435796737671
-1.87,-1.847866415977478
-3.8,-3.5348403453826904
0.64,0.8342905044555664
-5.27,-5.147486209869385
-4.48,-4.061697483062744
-7.87,-7.662106513977051
0.61,-0.4546927511692047
-0.364,-2.289608955383301
-7.02,-7.451744079589844
-2.78,-4.081475257873535
-2.9819999999999998,-3.1105117797851562
-3.46,-3.1520659923553467
-4.632,-3.9997634887695312
-1.74,-1.391074538230896
-2.82,-3.061192035675049
-2.38,-2.0052101612091064
-1.11,-1.0344579219818115
-5.16,-4.162640571594238
-4.08,-3.937077283859253
-4.25,-3.881394863128662
-2.1,-1.8826000690460205
-4.19,-5.033779621124268
-5.23,-5.340396404266357
-7.28,-6.759158134460449
-2.616,-1.8826000690460205
-3.68,-2.8157284259796143
-2.932,-1.8574984073638916
0.26,0.1522805392742157
-4.42,-5.698278903961182
-4.26,-3.4541187286376953
-1.155,-1.0848939418792725
-3.03,-2.6749634742736816
-7.2,-6.519711494445801
-2.51,-2.5340304374694824
-3.37,-3.744927167892456
-3.19,-3.266435146331787
-3.81,-3.998481035232544
-0.03,-0.8579196929931641
0.358,0.19208288192749023
-2.22,-2.264326810836792
-3.66,-3.436563014984131
-4.53,-3.6757540702819824
-3.85,-3.2393670082092285
-6.57,-6.323720932006836
-5.85,-5.739841938018799
-3.51,-3.341932773590088
-3.536,-3.3277745246887207
-1.0,-1.3328545093536377
-1.23,-1.2636637687683105
-4.749,-4.12372350692749
-4.7989999999999995,-4.864758014678955
-9.15,-8.305351257324219
-4.04,-3.5430572032928467
-7.82,-7.6812639236450195
-1.09,-1.3486768007278442
-3.2460000000000004,-4.369540214538574
-5.752000000000001,-6.323225021362305
-6.51,-6.528712272644043
-0.42,-0.16392356157302856
-0.68,-0.8992671966552734
-5.24,-4.259992599487305
-4.207,-4.66197395324707
-2.68,-3.3327713012695312
-4.09,-4.931207656860352
-4.046,-4.055058479309082
-3.96,-4.824154376983643
-3.78,-4.401505947113037
-0.98,-0.8915139436721802
-2.253,-2.865406036376953
-2.23,-2.017665147781372
0.1,0.1852201521396637
-4.57,-4.065838813781738
-2.6,-2.9484524726867676
-3.9989999999999997,-4.6385698318481445
-5.19,-3.4893264770507812
-1.716,-2.503444194793701
-6.9,-6.698705196380615
-6.01,-5.509108543395996
-0.85,-0.7299591898918152
-3.27,-3.122483730316162
-4.89,-4.292909622192383
-4.35,-4.566739559173584
-0.63,-0.8304222822189331
-5.19,-4.910820960998535
-3.36,-3.4557108879089355
-6.62,-5.596087455749512
-0.46,-0.5274991989135742
-6.35,-5.124754905700684
-3.5039999999999996,-3.448397159576416
-2.31,-2.088871479034424
-7.96,-6.828686714172363
-3.04,-3.6665329933166504
-7.278,-7.2046051025390625
-5.17,-4.9109883308410645
-3.952,-4.196708679199219
-2.06,-3.038581132888794
-3.1,-2.820922613143921
-0.6,-0.9840878248214722
-1.26,-0.9732881784439087
0.009000000000000001,-0.487637996673584
-2.32,-2.63561749458313
-1.33,-1.3639729022979736
-0.47,-0.3798953890800476
-5.84,-5.612798690795898
-2.34,-2.8321034908294678
-2.74,-2.663818836212158
-4.55,-4.899097919464111
-2.42,-1.9848617315292358
-1.1,-1.2649952173233032
-4.45,-3.1786911487579346
-3.32,-3.2837958335876465
-0.92,-0.5666450262069702
-3.57,-4.541407585144043
-1.47,-1.5880281925201416
-1.92,-1.3442490100860596
-2.03,-1.78253173828125
-2.35,-2.491144895553589
-5.666,-5.595773220062256
-1.52,-2.4696357250213623
-4.43,-3.5527255535125732
-1.74,-2.2586333751678467
-7.32,-7.290112495422363
-3.29,-3.491887331008911
-0.72,-0.6568370461463928
-0.244,0.19208288192749023
-8.334,-8.82323932647705
-1.01,-1.0009145736694336
-3.76,-3.3299808502197266
-0.39,-0.2104407548904419
