smiles,solubility
Oc1ccc(cc1)c2ccccc2,-3.48
CCSC(=O)N(CC(C)C)CC(C)C,-3.68
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658
CCCCCC(=O)OCC,-2.35
C/C1CCC(\C)CC1,-4.47
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-5.67
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22
ON=Cc1ccc(o1)N(=O)=O ,-2.19
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-4.16
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.72
O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148
ClC=C(Cl)Cl,-1.96
CCCCCCCCCC(=O)OC,-4.69
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.233
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000000000001
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37
ICI,-2.34
Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-3.8
CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.716
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-5.4
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2 ,-1.13
c1ccnnc1,1.1
COc2cnc1cncnc1n2,-0.91
Sc1ccccc1,-2.12
CNC(=O)Oc1cccc2ccccc12,-3.2239999999999998
CCOP(=O)(OCC)OCC,0.43
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.661
c1ccc2c(c1)c3cccc4cccc2c34,-6.0
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-7.39
CCCOC,-0.39
CCOC=O,0.15
CCCCCC(=O)C,-1.45
Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878
CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-3.59
CCOC(=O)N,0.85
c2ccc1ocnc1c2,-1.16
CCCCCCCCCC(=O)OCC,-4.1
CCSCc1ccccc1OC(=O)NC ,-2.09
C#C,0.29
ClC(Cl)(Cl)Cl,-2.31
NC(=O)c1cnccn1,-0.667
CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046
Clc1cccc(Cl)c1,-3.04
Cc1ccc2ccccc2c1,-3.77
Cc1occc1C(=O)Nc2ccccc2,-3.3
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.43
Clc1ccccc1c2ccccc2Cl ,-5.27
