y_train,y_train_pre
-2.24,-3.1259334087371826
-4.7,-4.862112045288086
-0.43,-0.9552325010299683
-4.62,-4.2142744064331055
-1.37,-1.219525694847107
-8.23,-6.731266021728516
-3.88,-3.9275641441345215
-1.74,-3.0748724937438965
-3.638,-3.833728313446045
-3.43,-3.4897408485412598
-2.696,-3.6308529376983643
-0.89,-1.3440319299697876
-1.33,-0.8624928593635559
-1.077,-0.8326303362846375
-2.82,-2.745781421661377
-4.69,-3.8756556510925293
-3.04,-3.499708652496338
-7.25,-6.653130531311035
-1.64,-1.6184556484222412
-5.66,-5.058189868927002
-0.71,-1.26473867893219
-1.17,-1.4482513666152954
-0.17,-0.6444156765937805
-2.63,-2.327099561691284
-4.48,-4.390260696411133
-0.24,-0.7365249395370483
-4.04,-3.9441089630126953
-5.22,-5.299780368804932
-1.34,-0.8588959574699402
-4.5,-4.669184684753418
-3.81,-2.787513494491577
-2.18,-1.503151297569275
-11.6,-8.224720001220703
-2.43,-1.9703468084335327
-2.22,-1.8890336751937866
-0.4,-1.1061314344406128
-2.39,-2.8111541271209717
-0.9,0.013694340363144875
-4.7989999999999995,-5.0587477684021
-1.04,-1.0966928005218506
-3.4,-3.537998914718628
-4.925,-4.425075531005859
-5.65,-5.982411861419678
-1.77,-1.7291746139526367
-0.7,-1.1012376546859741
0.51,-1.7595412731170654
-2.878,-2.5756847858428955
-3.15,-2.765899658203125
-5.931,-5.668118476867676
-3.33,-3.5062801837921143
-3.85,-2.6672749519348145
-6.96,-6.02558708190918
-3.19,-3.171300172805786
-1.08,-1.5792725086212158
-2.084,-2.1798808574676514
-2.523,-3.1636688709259033
-5.67,-5.459540367126465
-3.12,-3.053168773651123
-3.23,-2.22981858253479
-1.55,-1.8286361694335938
0.38,-2.104227066040039
-2.484,-2.917001724243164
-4.376,-4.250828266143799
-1.54,-1.8478891849517822
-3.24,-3.8690574169158936
-1.716,-3.414793014526367
-2.32,-2.119387149810791
-2.468,-2.8202478885650635
-0.45,-0.6745189428329468
-3.55,-3.747446060180664
-1.16,-1.6274964809417725
-2.09,-1.7525306940078735
-4.553999999999999,-4.202523708343506
-3.7960000000000003,-4.387083530426025
-2.35,-3.0773868560791016
-1.52,-1.5518715381622314
-5.696000000000001,-5.056624412536621
-6.86,-6.674687385559082
-0.59,-0.31120288372039795
-0.17,-0.28537726402282715
-1.17,-1.2325379848480225
-7.21,-7.1081342697143555
-4.02,-5.164132118225098
