y_train,y_train_pre
-3.88,-4.625294208526611
-2.33,-2.323166608810425
-4.38,-5.107553005218506
-4.53,-4.7756805419921875
-0.6,-0.5274797081947327
-6.57,-7.156004905700684
-3.53,-3.0138649940490723
-0.72,-0.6071361303329468
-2.58,-2.6431169509887695
-4.95,-4.1503190994262695
-0.85,-0.8281482458114624
-3.535,-4.254837512969971
-5.21,-5.510875701904297
-3.18,-3.237828016281128
-7.28,-6.4986419677734375
-1.989,-2.6430537700653076
-1.09,-1.0169789791107178
-2.64,-2.540158748626709
-4.871,-4.4946465492248535
-5.931,-5.675891876220703
-5.05,-5.128530979156494
-5.16,-4.266181945800781
-0.17,-0.8305120468139648
-4.4,-4.6791672706604
-3.083,-3.094816207885742
-1.52,-2.432591438293457
-8.94,-8.41574764251709
-3.68,-3.452202558517456
-4.4,-4.6917595863342285
-1.81,-1.80709969997406
-1.78,-2.0275065898895264
-2.37,-1.7621771097183228
-0.49,-0.44624295830726624
-0.36,-0.37766680121421814
-5.4,-5.074285984039307
-2.4,-1.5687415599822998
-4.09,-3.9990742206573486
-3.592,-3.3304543495178223
-2.32,-2.3734383583068848
-1.66,-2.168355703353882
-1.77,-1.2969262599945068
-0.4,-1.0550963878631592
-2.676,-2.7115085124969482
-2.92,-3.046877384185791
0.32,0.24081559479236603
-9.017999999999999,-8.545244216918945
-1.995,-1.7773364782333374
-4.5,-4.772655487060547
-4.22,-3.9207992553710938
-3.04,-3.3862996101379395
-1.7080000000000002,-1.9514793157577515
-3.7539999999999996,-3.9271621704101562
-4.92,-4.5936408042907715
-3.65,-3.6975619792938232
0.85,0.16650673747062683
-2.57,-2.5021297931671143
-6.02,-5.200316429138184
-4.4110000000000005,-4.1114373207092285
-3.77,-4.037749290466309
-4.69,-3.9516944885253906
-2.68,-2.1410529613494873
-5.153,-4.216930389404297
-4.55,-4.865086078643799
-1.94,-1.812867522239685
0.54,0.7223561406135559
-3.23,-3.2815184593200684
-6.35,-5.663509845733643
-2.35,-1.7138696908950806
0.15,0.10990552604198456
-4.522,-4.021121025085449
-1.91,-1.929343581199646
-3.37,-3.31738018989563
-3.24,-3.538496732711792
-0.04,-0.11934857070446014
-1.8,-1.9140151739120483
-4.07,-3.6500344276428223
-1.45,-1.2430517673492432
-2.932,-2.013213634490967
-1.74,-1.9921964406967163
-5.22,-5.157038688659668
-2.56,-2.65504789352417
-3.091,-3.011073350906372
-4.81,-4.816523551940918
-0.92,-0.8976886868476868
-4.5760000000000005,-4.500850677490234
-5.37,-4.921149253845215
-3.26,-3.037952184677124
-2.67,-2.6147966384887695
-3.6719999999999997,-3.0775723457336426
-2.148,-1.873734474182129
-0.09,-0.217991441488266
-3.64,-3.365294933319092
-5.14,-5.0318498611450195
-0.59,-0.6744359135627747
-3.15,-3.5440990924835205
-2.64,-2.42695689201355
-4.0,-3.947596788406372
-3.54,-3.772404193878174
-5.64,-5.233221530914307
-3.927,-2.9815733432769775
-3.451,-3.4951157569885254
-0.8,-0.7398815155029297
-0.364,-0.5641905069351196
-4.26,-4.323755741119385
-3.42,-3.0648884773254395
0.28,0.13116252422332764
-2.9819999999999998,-2.7446773052215576
-2.49,-2.363182306289673
-2.12,-1.7144696712493896
-2.94,-3.779639482498169
-1.93,-2.2119429111480713
-3.39,-3.585313081741333
-5.47,-4.5550127029418945
-1.3,-1.7674925327301025
-2.925,-3.337681531906128
-8.017000000000001,-7.243325710296631
-5.233,-5.0789055824279785
-2.55,-2.4304568767547607
-3.52,-2.7534661293029785
-2.452,-2.4501500129699707
-2.82,-2.546747922897339
0.6509999999999999,0.9886524081230164
-7.337000000000001,-7.496942043304443
-3.18,-3.1148219108581543
-4.099,-4.280331611633301
-2.48,-2.4950692653656006
1.12,1.3989923000335693
-3.127,-2.7229366302490234
-1.59,-1.6508293151855469
-2.46,-2.3356516361236572
-4.42,-4.880687713623047
0.62,0.6801574230194092
-2.1109999999999998,-2.562026023864746
-2.34,-2.5751283168792725
-3.59,-4.1150617599487305
-4.46,-4.763546466827393
-3.7,-3.8998329639434814
-3.48,-2.99973726272583
-3.04,-2.9480948448181152
-4.55,-3.269299030303955
-6.2,-6.017635822296143
-2.64,-1.9834973812103271
-1.01,-0.9987028241157532
-3.01,-3.0462803840637207
-5.54,-5.181004524230957
-2.468,-2.6890087127685547
-1.62,-1.1345884799957275
-3.01,-2.825652599334717
-0.43,-0.5755187273025513
-2.42,-2.6305155754089355
-4.43,-3.5566115379333496
-0.985,-1.5145190954208374
-4.25,-4.2890801429748535
-4.0,-3.6588425636291504
0.26,0.35342487692832947
0.38,0.18573936820030212
-4.047,-4.357056617736816
-6.57,-6.968275547027588
-2.676,-3.158522844314575
-1.33,-1.4666945934295654
-4.57,-4.796834468841553
-8.699,-7.94852352142334
-6.9,-7.071206569671631
-0.63,-0.33413755893707275
-4.77,-4.5783162117004395
-6.01,-6.3319573402404785
-1.228,-1.338945984840393
-1.16,-1.4224116802215576
-6.291,-6.62343692779541
-3.9989999999999997,-4.189791679382324
-0.12,0.06390118598937988
-3.37,-2.9535114765167236
0.715,0.27518171072006226
-3.22,-2.7649669647216797
-3.59,-3.952657699584961
-3.81,-3.6776115894317627
-2.21,-2.6391167640686035
-3.11,-3.232496738433838
-2.73,-3.0040979385375977
-5.82,-5.589334964752197
-1.11,-1.2068580389022827
-3.4930000000000003,-3.677586317062378
-3.3,-3.251875400543213
-1.24,-0.8279256820678711
-4.89,-4.715737342834473
-3.19,-3.7079615592956543
-2.09,-2.082263469696045
-2.596,-2.6519041061401367
-3.14,-3.022416353225708
-1.6,-1.5741868019104004
-3.85,-3.1639716625213623
-2.68,-2.4758760929107666
-9.332,-9.042322158813477
-1.28,-0.9765968322753906
-2.658,-2.6829495429992676
-3.571,-3.4766407012939453
0.38,0.32849445939064026
-4.445,-5.687391757965088
-5.19,-3.9850754737854004
-3.37,-3.261240005493164
-8.334,-8.822490692138672
-1.8769999999999998,-2.6182918548583984
-3.785,-3.8433775901794434
0.76,0.9794052243232727
-6.26,-6.2855095863342285
0.43,0.5880129933357239
-1.92,-1.9282562732696533
-4.42,-4.423613548278809
1.1,1.3475757837295532
-2.077,-1.7392103672027588
-0.667,-1.0309734344482422
-8.176,-7.476670742034912
-0.8,-0.4246177077293396
-1.3,-1.2495379447937012
-0.29,-0.15946519374847412
-3.24,-3.3501479625701904
-0.98,-0.9551203846931458
-1.19,-0.9614243507385254
-6.34,-5.696168422698975
-2.58,-2.2907767295837402
-5.68,-5.67134952545166
-2.39,-2.586447238922119
-1.6,-1.5185229778289795
-3.19,-3.363170623779297
-3.928,-3.9230875968933105
-4.23,-3.884979248046875
-2.7,-2.855098247528076
-3.77,-4.121968746185303
-6.35,-6.082760810852051
-1.64,-1.5705845355987549
0.523,0.07638943195343018
-3.27,-3.059652805328369
-0.77,-0.17555132508277893
-5.26,-5.393764495849609
0.0,0.05650385096669197
-1.34,-1.3021330833435059
-2.34,-2.1741251945495605
-1.601,-1.9254099130630493
-4.19,-4.285700798034668
-4.88,-4.794997215270996
-2.253,-2.1451897621154785
-4.36,-3.8421597480773926
-1.92,-0.5866073369979858
-2.38,-2.12190580368042
-4.62,-4.523242950439453
-1.14,-1.1092337369918823
-2.35,-3.0778868198394775
0.15,0.16234688460826874
-5.72,-5.439248561859131
-5.27,-4.5174560546875
-5.382000000000001,-5.308367729187012
-2.12,-2.030165910720825
0.79,0.31086665391921997
-4.08,-3.7738564014434814
-0.22,-0.15378737449645996
-1.75,-0.993395209312439
-0.19,-0.16254881024360657
-5.23,-4.637467861175537
-4.17,-4.494495391845703
-1.28,-2.057020902633667
-4.14,-4.326220512390137
-3.93,-4.2749834060668945
-1.54,-1.4468982219696045
-0.91,-1.4464080333709717
-2.86,-3.1113767623901367
-1.96,-2.2851147651672363
-2.62,-3.080017328262329
-0.79,-0.5356391072273254
-4.7,-4.032011985778809
-1.44,-1.2437236309051514
-2.523,-1.6404151916503906
-1.52,-1.4044371843338013
-4.93,-5.066608428955078
-4.735,-3.219653606414795
-3.14,-3.211909055709839
0.51,0.21567435562610626
-0.85,-0.7284184694290161
0.48,0.8174667358398438
-1.32,-1.23088800907135
-7.11,-6.094021320343018
-0.8759999999999999,-0.8730770945549011
-2.22,-2.061779499053955
-4.678999999999999,-4.392127513885498
-2.34,-2.022725820541382
-1.4580000000000002,-1.3790403604507446
-2.63,-2.38712739944458
0.15,0.040911875665187836
-2.42,-2.3014140129089355
-2.92,-2.693899154663086
0.106,-0.6743811368942261
-1.55,-1.814190149307251
-1.96,-2.167726993560791
-6.49,-5.57021427154541
-3.35,-3.5609488487243652
-3.81,-4.230769634246826
0.11,-0.259788453578949
-3.1,-3.0593783855438232
-1.21,-1.1422070264816284
-4.8,-4.744978427886963
0.35,0.29366329312324524
-0.63,-0.6498175859451294
-2.484,-2.6075847148895264
-3.17,-2.868757963180542
-0.42,-0.1673753410577774
-5.19,-4.871516227722168
-4.328,-3.887294292449951
-4.21,-3.5701847076416016
-1.077,-1.7442474365234375
-1.13,-1.996080756187439
-4.207,-4.4329376220703125
-1.96,-2.179946184158325
-8.402000000000001,-7.604576110839844
-5.51,-5.619168281555176
-2.35,-2.1872739791870117
-1.34,-1.1288836002349854
-1.87,-1.692906379699707
-4.36,-4.006861686706543
-0.83,-0.5210924744606018
-2.07,-2.123570203781128
-6.317,-6.2923126220703125
-1.74,-1.5571191310882568
-4.56,-4.010720729827881
-1.9809999999999999,-2.2517197132110596
-1.899,-1.890721082687378
-3.2239999999999998,-3.016058921813965
1.57,1.760873794555664
0.39,0.5136051774024963
-3.685,-3.2452099323272705
-5.89,-5.897204399108887
-4.16,-4.203128814697266
-3.29,-3.0760111808776855
-2.78,-3.4485373497009277
-3.04,-3.0528807640075684
-2.09,-1.6174638271331787
-1.17,-1.1510541439056396
-1.6,-1.0680510997772217
-0.96,-0.9925488233566284
-4.632,-4.321122169494629
-0.71,-0.9896233677864075
-0.29,-0.2591077387332916
1.07,0.65309077501297
-1.7,-1.6395117044448853
-3.31,-3.1845171451568604
-2.843,-2.369877338409424
-4.114,-3.892627716064453
-3.1710000000000003,-3.3878402709960938
-4.38,-3.98161244392395
-4.7989999999999995,-4.254837512969971
-5.915,-5.518073081970215
0.32,0.46515679359436035
-4.755,-4.530755043029785
-1.3,-0.8185283541679382
-4.48,-3.985741376876831
-2.43,-2.3028342723846436
0.32,0.03570723906159401
-4.8,-4.4213457107543945
-6.8,-6.250157833099365
-2.89,-3.2489399909973145
-7.02,-7.399468898773193
-2.5810000000000004,-2.188619613647461
1.11,1.0437513589859009
-1.661,-2.354217052459717
-3.931,-4.76931095123291
-4.24,-4.378605365753174
-2.73,-2.57694673538208
-0.03,-0.08981788158416748
-2.17,-2.3332178592681885
-6.237,-6.311600685119629
-5.25,-5.56343936920166
-2.37,-2.349778175354004
-8.56,-8.018564224243164
0.26,0.5937601923942566
-3.39,-3.2942891120910645
-1.52,-1.0342248678207397
-3.73,-3.9611148834228516
-3.38,-3.424823045730591
-3.54,-3.6372952461242676
-4.02,-3.702291488647461
-0.02,0.5452094674110413
-3.67,-3.5479655265808105
-1.29,-0.7284771800041199
-5.284,-4.818428039550781
-1.99,-1.8311465978622437
-2.253,-1.9846220016479492
-2.86,-3.406935930252075
-2.77,-2.6953444480895996
-0.742,-0.9598860740661621
-3.364,-2.5685157775878906
-4.706,-4.482884407043457
-8.4,-7.731378078460693
-1.26,-0.805119514465332
-1.8,-1.6570221185684204
-1.56,-1.8313333988189697
-1.3,-1.214740514755249
-2.39,-2.285079002380371
-0.78,-1.2651344537734985
-3.68,-3.702190399169922
-1.64,-1.2072186470031738
-0.972,-1.5319585800170898
-8.6,-7.9937944412231445
-2.9,-4.067406177520752
-3.4,-3.181274890899658
-3.05,-3.047581195831299
-4.66,-4.362589359283447
-2.28,-1.7148029804229736
-2.17,-2.680699110031128
-1.75,-1.5702130794525146
-5.43,-4.408151626586914
-3.19,-3.107093334197998
-1.08,-0.9979456663131714
-4.53,-4.533182621002197
-1.37,-1.499158263206482
0.29,0.3645944893360138
-7.28,-6.91562032699585
-4.02,-4.116137981414795
-4.2,-4.171597480773926
-1.886,-1.4775007963180542
-3.78,-3.9400248527526855
0.07,-0.2516518533229828
-4.907,-4.402970314025879
-2.41,-2.2811970710754395
-4.314,-4.108071327209473
-1.84,-1.6148240566253662
-3.45,-4.210202217102051
-0.7,-0.7468599081039429
-2.15,-1.8559808731079102
-1.52,-1.4317195415496826
-1.17,-1.2652606964111328
-1.06,-1.5254539251327515
-5.24,-5.085333347320557
1.58,1.137444257736206
-0.96,-0.7189593315124512
-3.11,-3.1712851524353027
-8.23,-7.779196262359619
-2.53,-2.65134596824646
-2.0,-2.0636391639709473
-8.003,-7.771538734436035
-4.15,-4.067107200622559
-1.11,-0.9563819169998169
-2.523,-2.832627773284912
-2.08,-2.3460090160369873
-2.56,-2.369391918182373
-0.67,-0.4979233145713806
0.06,0.5486611723899841
-1.66,-1.499280571937561
0.62,-0.3516151010990143
-1.99,-2.0413320064544678
-7.32,-6.21637487411499
-2.89,-2.4609503746032715
-1.99,-2.232041597366333
-3.3,-3.1669905185699463
-1.4880000000000002,-1.5442836284637451
-3.21,-3.1590523719787598
-3.13,-3.5101795196533203
-2.29,-2.579712390899658
-1.17,-0.9788115620613098
-4.9,-4.385036468505859
-2.82,-2.917872190475464
-1.8359999999999999,-1.254884958267212
-5.67,-5.350236415863037
-5.47,-5.156796455383301
-2.322,-2.6946463584899902
-0.68,-0.6155742406845093
-1.47,-1.3918617963790894
-1.99,-2.0972373485565186
-6.62,-5.932684898376465
-1.73,-1.6680959463119507
-1.79,-1.7171630859375
-4.173,-4.801074981689453
0.58,0.6616289019584656
-0.62,-0.6318744421005249
-1.94,-1.7642900943756104
-2.68,-2.5861964225769043
1.02,0.505027174949646
-6.59,-7.22980260848999
