y_train,y_train_pre
-1.28,-2.149797201156616
-2.8,-3.4832375049591064
-3.76,-4.191467761993408
-2.33,-2.0015861988067627
-2.878,-2.944624423980713
-1.79,-3.2001583576202393
-1.97,-2.513441801071167
-3.08,-2.7942745685577393
-2.64,-2.193639039993286
-3.4,-3.8496804237365723
-4.955,-4.523069858551025
-1.6,-1.9560070037841797
0.64,0.9799519777297974
-4.42,-5.324707508087158
1.34,0.43954887986183167
-4.0,-2.823697805404663
-1.28,-2.6014652252197266
-0.36,-1.6969839334487915
-5.4,-5.4203901290893555
-3.61,-3.4578723907470703
-1.92,-1.7782694101333618
-4.7,-3.817919969558716
-4.9,-4.592565536499023
-2.39,-2.387132167816162
-2.39,-2.5413436889648438
-3.4989999999999997,-5.132646083831787
-1.4580000000000002,-1.0672394037246704
-6.26,-5.864808082580566
-3.5860000000000003,-4.688164710998535
-3.63,-3.8438289165496826
-3.364,-1.4408085346221924
-1.09,-1.2536067962646484
-2.39,-2.818735361099243
-2.58,-3.4250576496124268
-3.54,-3.635333299636841
-3.32,-3.1986031532287598
-0.4,-1.2054617404937744
-2.29,-1.8437941074371338
-3.955,-5.3605546951293945
-1.64,-1.2427887916564941
-5.28,-5.277795791625977
-4.28,-5.516608238220215
-2.54,-2.9268569946289062
-7.2,-6.030763149261475
-5.22,-5.343239784240723
-3.03,-2.866562604904175
-3.03,-3.0789763927459717
-1.9,-1.8454633951187134
-5.72,-4.677783966064453
-2.74,-2.5257701873779297
-3.083,-3.4079365730285645
-3.93,-4.188225746154785
-7.32,-5.709816932678223
-3.21,-3.5121288299560547
-0.8,-1.083907961845398
-4.63,-5.057469844818115
0.02,-0.8032416105270386
-4.6,-4.149238586425781
-3.88,-3.9418671131134033
-1.03,-1.600717544555664
-1.24,-1.1388546228408813
-4.63,-5.347910404205322
-1.19,-1.6680225133895874
-6.34,-4.553562164306641
-3.785,-2.9743404388427734
-0.62,-0.9528180360794067
-3.8169999999999997,-5.280616760253906
-4.16,-2.7990899085998535
-4.72,-4.64340877532959
-2.7,-3.715726375579834
-3.11,-3.4280288219451904
-5.26,-4.8897199630737305
0.43,-0.12628865242004395
-2.74,-3.0731027126312256
-0.71,-1.5855610370635986
-4.23,-2.7235476970672607
-4.43,-3.7116897106170654
-0.18,-0.7911258935928345
-0.36,-0.24112173914909363
-2.54,-1.7105209827423096
-1.62,-2.3411450386047363
0.58,0.3165399432182312
-8.057,-6.023587226867676
-1.94,-0.9295253753662109
-2.74,-3.14039945602417
-3.55,-2.22184681892395
-3.1,-2.6615142822265625
-3.43,-3.1986031532287598
-1.92,-3.285351514816284
-3.65,-1.7692779302597046
0.35,1.3978039026260376
-3.2,-3.9132771492004395
0.0,-1.0166635513305664
-2.404,-3.087376594543457
0.85,-0.10234036296606064
-2.09,-1.4199044704437256
-1.45,-2.684568166732788
-3.59,-4.00085973739624
-2.98,-4.108902931213379
1.02,-0.43854188919067383
-5.66,-5.596458435058594
-1.83,-2.4113800525665283
-0.17,-0.9558572769165039
-2.5810000000000004,-3.1031975746154785
-7.92,-7.1686272621154785
-0.244,1.1229462623596191
-5.8389999999999995,-5.598727226257324
0.06,1.3004523515701294
-2.86,-3.774496078491211
-2.36,-2.435865879058838
-1.4880000000000002,-0.15589182078838348
-4.26,-3.4725239276885986
-4.93,-5.615169048309326
-3.15,-3.0649423599243164
0.57,-0.10940881073474884
-6.01,-5.548887252807617
-1.01,-1.6720119714736938
-0.49,-0.7035331726074219
-3.59,-4.295641899108887
-4.36,-2.374030113220215
-4.31,-4.490469932556152
1.1440000000000001,-2.251072406768799
-5.37,-5.485339164733887
-3.33,-4.0409135818481445
-6.301,-5.415374279022217
-0.364,-3.134873628616333
-1.24,-1.9880955219268799
-4.0969999999999995,-3.9463839530944824
-1.13,-3.1690926551818848
-3.685,-2.975323438644409
-5.23,-5.488175868988037
-2.94,-3.9836909770965576
-4.12,-3.258702516555786
-0.4,-0.08914065361022949
-4.207,-4.716984748840332
-3.01,-2.5706467628479004
-0.91,-1.080827236175537
-3.4010000000000002,-0.5341293215751648
-4.0,-4.973095893859863
-2.218,-3.416386127471924
-4.4,-4.5113043785095215
-8.4,-6.154244899749756
-2.37,-1.9138257503509521
-3.46,-3.6257781982421875
-6.0,-5.674945831298828
-0.31,0.2663133144378662
-0.24,-1.129558801651001
-4.71,-5.148952484130859
-4.15,-4.744122505187988
-5.68,-5.161651134490967
-1.06,-2.1329915523529053
-4.17,-4.403263568878174
-2.35,-2.606837511062622
