y_train,y_train_pre
-4.07,-4.705957889556885
-1.17,-1.0771129131317139
-6.35,-5.722803592681885
-3.931,-4.979888439178467
-5.89,-5.161552906036377
-3.408,-2.0136985778808594
-2.154,-2.610562801361084
-0.28,-1.3272536993026733
-3.53,-3.355682373046875
-4.64,-4.158938407897949
-4.0,-4.416406154632568
-6.237,-4.871221542358398
-3.5039999999999996,-3.4454751014709473
-2.96,-2.392260789871216
-4.74,-3.6589221954345703
-0.89,-1.7673813104629517
-4.1,-2.7597975730895996
-2.73,-2.9131503105163574
-3.6,-3.3527114391326904
-2.273,-0.7220192551612854
-5.82,-5.301272392272949
-1.716,-3.4271130561828613
-2.74,-3.4954776763916016
-3.78,-4.338866233825684
-4.047,-4.969239234924316
-2.39,-3.4128055572509766
-2.06,-2.4409306049346924
-3.8169999999999997,-5.430495262145996
-0.82,-1.4782483577728271
-2.67,-2.9010448455810547
-5.41,-5.505515098571777
-2.452,-2.8670432567596436
-4.57,-5.283893585205078
-0.01,-0.9743132591247559
-3.84,-2.6384644508361816
-0.46,-1.176363229751587
1.1,-0.0028437883593142033
-5.931,-5.394679069519043
0.43,-0.054657600820064545
-4.88,-4.481545448303223
-4.3,-3.227351427078247
-4.63,-4.812544345855713
-4.37,-4.105414390563965
-5.66,-5.6685471534729
-1.93,-3.069002151489258
-2.22,-3.204756498336792
-3.583,-1.3556026220321655
-3.67,-4.479467391967773
-4.29,-4.328240871429443
-6.291,-5.356339454650879
-5.115,-6.059333324432373
-0.59,-0.5331376194953918
-2.5810000000000004,-2.718217134475708
-1.74,-1.4917899370193481
-1.01,-1.510209560394287
-5.28,-5.069687843322754
-8.176,-5.5301899909973145
-2.92,-3.015855073928833
-3.451,-4.178914546966553
-4.4319999999999995,-4.1791911125183105
-5.85,-5.151333808898926
-6.144,-5.3676042556762695
-4.17,-4.308584690093994
-7.43,-6.160189151763916
0.32,0.02627653256058693
-4.55,-2.770069122314453
-4.66,-3.479100465774536
-4.9,-4.506312370300293
-3.6719999999999997,-3.299041748046875
0.74,0.8986295461654663
-1.85,-1.743361234664917
-1.29,-2.657705307006836
-2.48,-3.0366392135620117
-8.01,-6.359344482421875
-5.06,-4.154290676116943
-0.77,-1.6982085704803467
-3.59,-4.331002235412598
-3.75,-3.789719820022583
-3.364,-1.5328986644744873
-2.09,-3.240964889526367
-3.1,-3.2297122478485107
-1.7080000000000002,-1.7434765100479126
-2.73,-4.3689446449279785
-2.19,-1.8971894979476929
-4.24,-3.827409267425537
-2.67,-3.9901134967803955
0.94,0.06093721464276314
