y_train,y_train_pre
-3.38,-3.7484943866729736
-1.17,-1.5494492053985596
-3.483,-3.2231082916259766
-1.25,-2.245917797088623
-0.89,-0.9697406888008118
-4.14,-4.619001388549805
-5.282,-4.880341529846191
-0.8759999999999999,-1.275983452796936
-3.81,-4.355875015258789
-4.26,-2.983959674835205
-3.68,-3.6388542652130127
-2.34,-2.9848673343658447
-3.7960000000000003,-4.335146427154541
-2.05,-2.8063786029815674
-8.49,-7.185648441314697
-1.63,-1.9021427631378174
-4.31,-4.093651294708252
-2.3,-3.6927762031555176
-3.78,-4.337584495544434
-6.14,-6.016423225402832
-2.9819999999999998,-3.130669593811035
-3.73,-3.324519634246826
-4.69,-4.996051788330078
-1.08,-1.1662365198135376
-2.17,-3.251237392425537
-6.2,-6.169187068939209
-1.99,-2.4658913612365723
-6.29,-5.994624137878418
-2.68,-2.1784253120422363
-9.332,-8.268579483032227
-0.72,-1.0457532405853271
-5.67,-5.397225856781006
-0.7,-1.2269957065582275
-2.676,-2.2067179679870605
-5.17,-4.78981876373291
-2.322,-2.537142276763916
-2.82,-2.601530075073242
-2.05,-2.292240619659424
-4.743,-4.75323486328125
-6.025,-5.386988639831543
-2.77,-2.474561929702759
0.57,0.3235398530960083
-4.402,-4.771095275878906
1.1,0.35164499282836914
-2.35,-1.2929109334945679
-1.72,-1.785773515701294
-7.28,-6.600079536437988
-2.436,-1.4821851253509521
-4.046,-4.026508331298828
-3.39,-4.112154960632324
-2.39,-2.5455050468444824
-2.39,-2.3776681423187256
-3.93,-4.137442111968994
-6.0,-6.092923164367676
-2.86,-3.524718761444092
-4.29,-4.6226043701171875
-3.26,-4.10501766204834
-2.44,-2.5757875442504883
-4.8,-4.1798295974731445
-1.9,-1.9103643894195557
-6.86,-6.716574668884277
-0.73,-0.9771219491958618
-4.06,-3.1038167476654053
-2.31,-2.0001556873321533
-1.7,-2.20926833152771
-4.19,-3.868483066558838
-4.12,-3.5337841510772705
0.79,0.58179771900177
-0.46,-0.6413837671279907
-3.27,-2.9455552101135254
-2.96,-2.8872692584991455
-2.08,-2.746408224105835
-5.43,-5.158297061920166
-4.345,-3.5151233673095703
-3.35,-4.0326247215271
-2.55,-2.3527865409851074
-8.334,-8.646204948425293
-2.48,-2.9222769737243652
-4.047,-4.842573165893555
-4.11,-4.368566989898682
-1.7080000000000002,-2.437276601791382
-0.972,-0.8082758784294128
-4.26,-4.3106184005737305
-3.9,-3.58772349357605
-1.34,-2.226973056793213
-4.44,-3.9023780822753906
-3.38,-3.560821056365967
-2.7,-2.6268017292022705
-3.8,-4.019896984100342
-2.21,-2.0189619064331055
-2.1109999999999998,-2.6331946849823
-4.553999999999999,-4.098259449005127
-6.237,-6.027482509613037
-5.47,-5.5004048347473145
-1.98,-2.102245330810547
-1.807,-2.27952241897583
-1.139,-1.2924511432647705
-0.29,-0.33321166038513184
-5.24,-3.922853946685791
-0.41,-0.7258702516555786
-0.51,-0.5086222887039185
-3.38,-2.583866596221924
-8.402000000000001,-6.380072116851807
-4.4319999999999995,-4.858511924743652
-3.924,-3.464245557785034
-4.14,-4.136306285858154
0.51,-1.5872132778167725
0.29,0.2795369029045105
-3.6719999999999997,-3.243051052093506
-1.52,-1.740488052368164
-4.35,-4.419827461242676
-1.3,-1.3770495653152466
-1.55,-1.6029434204101562
-1.3,-2.411376476287842
0.61,-0.484046071767807
-5.071000000000001,-4.187845706939697
-1.38,-1.752969741821289
-1.8359999999999999,-0.7778107523918152
-4.0969999999999995,-3.443748950958252
-3.61,-3.8225033283233643
-2.54,-1.8286192417144775
-4.28,-2.8920884132385254
-3.14,-3.1676688194274902
-2.63,-2.3180699348449707
-3.1,-2.7576496601104736
-0.62,-0.44332820177078247
-4.64,-4.264094352722168
0.26,-0.04325930401682854
-5.22,-5.559185981750488
-4.55,-2.679741382598877
-1.74,-1.478529453277588
-2.13,-2.4354488849639893
-4.06,-3.7005698680877686
-3.17,-3.0182557106018066
-3.927,-3.631972074508667
-3.658,-3.580507278442383
-0.68,-0.9970648884773254
-6.59,-6.912710666656494
-4.02,-4.172024250030518
-2.89,-3.3529319763183594
-3.5610000000000004,-4.537083625793457
-0.85,-1.5661187171936035
-5.46,-5.161736965179443
-7.85,-7.551331996917725
-3.65,-2.390831470489502
-3.2460000000000004,-4.276430130004883
-3.66,-3.222602367401123
-4.16,-3.000030040740967
-8.94,-7.865375518798828
-0.49,-0.3143759071826935
-3.88,-3.8751602172851562
-2.28,-1.6514800786972046
-3.37,-3.471972703933716
0.96,0.494602769613266
-3.05,-2.375746726989746
-2.09,-2.7537639141082764
-8.4,-6.903572082519531
-5.21,-5.296511650085449
0.38,-1.6815767288208008
-3.64,-4.4278669357299805
-1.11,-1.3715102672576904
-3.75,-3.892465114593506
-0.8,-1.1970937252044678
-2.33,-2.5052597522735596
-0.72,-0.3296213746070862
-3.6039999999999996,-4.636002063751221
-2.696,-3.757781982421875
-3.785,-3.4232089519500732
-1.85,-1.41231369972229
-2.338,-3.3249824047088623
-2.85,-2.3979437351226807
-4.955,-4.025144100189209
-6.49,-5.232073783874512
-1.32,-1.8936805725097656
-2.92,-3.474888563156128
-1.45,-2.3360507488250732
-4.4,-4.276830196380615
-3.27,-3.061500310897827
-1.661,-2.5312893390655518
-0.92,-0.8591939806938171
-1.8,-1.6951186656951904
-0.12,-1.3795708417892456
-4.92,-4.429666996002197
-8.6,-6.471459865570068
-1.99,-1.4662480354309082
0.58,0.39799514412879944
-2.676,-2.9095306396484375
-6.523,-5.240058898925781
-4.173,-5.193365573883057
0.07,-0.8326807022094727
-4.0,-3.9891231060028076
-5.19,-4.843114376068115
-0.82,-0.9330212473869324
-1.899,-2.2951865196228027
-7.28,-5.675843238830566
-2.168,-1.8115088939666748
-3.7539999999999996,-4.638608455657959
-1.92,-1.7562767267227173
-4.4,-4.420923709869385
-2.51,-2.8365817070007324
-4.07,-4.205827713012695
-2.1,-2.2608189582824707
-3.52,-2.845210552215576
-3.54,-3.739638566970825
-3.5860000000000003,-4.3494462966918945
-1.37,-1.8012878894805908
-6.09,-5.49815034866333
-2.05,-2.373868942260742
-0.7,-1.2188541889190674
-3.85,-3.042006015777588
-2.67,-3.078606128692627
-2.34,-2.4050722122192383
-0.09,-0.4161433279514313
-2.67,-3.0843629837036133
-0.9,0.03909987211227417
-9.16,-8.120279312133789
-8.23,-7.209609031677246
-2.34,-2.3770439624786377
-3.5380000000000003,-4.01336669921875
-2.82,-2.928778886795044
-5.64,-6.3300323486328125
-4.57,-4.625644207000732
-2.22,-2.337423086166382
-2.93,-3.1302390098571777
-2.58,-2.858337879180908
-1.21,-1.1537476778030396
-5.292999999999999,-4.451874732971191
